,kh,Count,Sum,Avg,Min,Max
44656,ea5f1de5,2,5460.0,2730.0,2691.0,2769.0
44657,ea620cfc,2,4249.0,2124.5,510.0,3739.0
44658,ea6666ca,4,11840.0,2960.0,644.0,5376.0
44659,ea67175b,12,9596.0,799.6666666666666,296.0,2600.0
44660,ea6b4314,4,3050.0,762.5,230.0,1440.0
44661,ea6c4e69,1,320.0,320.0,320.0,320.0
44662,ea6cee7d,2,5994.0,2997.0,2997.0,2997.0
44663,ea6d971a,1,560.0,560.0,560.0,560.0
44664,ea6f2c65,44,107871.5,2451.625,2.34,26445.6
44665,ea71df9e,4,9027.0,2256.75,1905.0,2952.0
44666,ea71fc3c,2,1296.0,648.0,398.0,898.0
44667,ea73f64d,130,105500.0,811.5384615384615,53.18,14619.0
44668,ea751e25,1,320.0,320.0,320.0,320.0
44669,ea7591f3,7,3802.4,543.2,294.0,1254.4
44670,ea78331c,5,4629.0,925.8,140.0,2699.0
44671,ea79bc68,2,6571.8,3285.9,3060.0,3511.8
44672,ea7a50bd,2,740.0,370.0,320.0,420.0
44673,ea7b305b,2,2120.0,1060.0,600.0,1520.0
44674,ea7b33f1,1,55.0,55.0,55.0,55.0
44675,ea7bb7dd,1,2590.0,2590.0,2590.0,2590.0
44676,ea81d61c,11,7710.0,700.9090909090909,125.0,2026.0
44677,ea824a7e,2,36030.0,18015.0,13530.0,22500.0
44678,ea848be6,3,1175.0,391.6666666666667,310.0,520.0
44679,ea86b808,1,265.0,265.0,265.0,265.0
44680,ea87b84a,3,464.0,154.66666666666666,30.0,234.0
44681,ea8801c6,11,20018.0,1819.8181818181818,68.0,2509.2
44682,ea8898e8,7,4675.0,667.8571428571429,375.0,1080.0
44683,ea8b05a5,36,61005.0,1694.5833333333333,145.0,4482.0
44684,ea8dafc8,2,2589.0,1294.5,99.0,2490.0
44685,ea918dcf,2,1750.0,875.0,650.0,1100.0
44686,ea92f9ce,5,11865.0,2373.0,850.0,4122.0
44687,ea94dc6b,2,1000.0,500.0,450.0,550.0
44688,ea976f27,6,9029.7,1504.95,675.19,3870.0
44689,ea996a86,1,1180.0,1180.0,1180.0,1180.0
44690,ea998929,5,4275.0,855.0,200.0,1080.0
44691,ea9bc3aa,1,320.0,320.0,320.0,320.0
44692,ea9e23bb,10,2736.0,273.6,80.0,549.0
44693,eaa08528,4,4298.0,1074.5,287.0,1912.0
44694,eaa0fd83,2,3508.0,1754.0,1169.0,2339.0
44695,eaa724a5,5,5684.4,1136.8799999999999,621.0,2682.0
44696,eaa79156,1,200.0,200.0,200.0,200.0
44697,eaa85325,1,660.0,660.0,660.0,660.0
44698,eaa917c9,3,3775.0,1258.3333333333333,199.0,2088.0
44699,eaaf0bd6,2,17783.0,8891.5,315.0,17468.0
44700,eaaf8933,3,645.0,215.0,180.0,250.0
44701,eaafaaa8,2,754.5999999999999,377.29999999999995,274.4,480.2
44702,eaafd650,3,1650.0,550.0,410.0,680.0
44703,eab28b2c,3,1325.0,441.6666666666667,185.0,880.0
44704,eab30129,1,1090.0,1090.0,1090.0,1090.0
44705,eab446e2,4,8218.0,2054.5,260.0,3584.0
44706,eab5b46b,6,5772.099999999999,962.0166666666665,100.0,3484.0
44707,eab7ebeb,8,6020.0,752.5,320.0,1120.0
44708,eab90837,2,880.0,440.0,360.0,520.0
44709,eab945af,1,2560.0,2560.0,2560.0,2560.0
44710,eab9ed2e,39,48178.799999999996,1235.353846153846,48.0,2640.0
44711,eaba5849,23,15911.999999999998,691.8260869565216,80.0,1477.09
44712,eabe74a5,12,21064.0,1755.3333333333333,99.0,6700.0
44713,eabf5adf,2,590.0,295.0,160.0,430.0
44714,eac07ef4,24,42966.0,1790.25,198.0,5950.0
44715,eac47bb7,1,411.6,411.6,411.6,411.6
44716,eac53f26,2,1019.0,509.5,140.0,879.0
44717,eac8c7f5,16,39776.0,2486.0,188.75,15840.0
44718,eaca6ecf,13,34020.5,2616.9615384615386,125.0,11669.29
44719,eacae3a4,4,7364.4,1841.1,520.0,2570.0
44720,eacaeba4,20,26208.0,1310.4,250.0,6400.0
44721,eace7f3f,1,300.0,300.0,300.0,300.0
44722,ead09750,10,6502.0,650.2,300.0,1650.0
44723,ead0c087,9,4930.0,547.7777777777778,270.0,830.0
44724,ead1b8a0,3,3313.0,1104.3333333333333,55.0,2980.0
44725,ead2298e,1,12112.8,12112.8,12112.8,12112.8
44726,ead337fa,3,355.0,118.33333333333333,110.0,130.0
44727,ead428ff,5,4843.0,968.6,40.04,1719.92
44728,ead6c7c7,5,19579.0,3915.8,2103.0,7911.0
44729,ead9b9bf,10,2008.7,200.87,83.0,768.0
44730,eadbbeb7,11,60275.799999999996,5479.618181818181,295.0,9639.0
44731,eae005b3,4,2480.0,620.0,420.0,850.0
44732,eae020ac,4,5330.0,1332.5,40.0,4680.0
44733,eae0685c,3,3058.3,1019.4333333333334,619.0,1530.0
44734,eae25888,4,5176.0,1294.0,270.0,2800.0
44735,eae27054,2,2179.0,1089.5,781.0,1398.0
44736,eae2e429,101,478278.64999999997,4735.432178217821,0.76,118651.5
44737,eae336c0,1,320.0,320.0,320.0,320.0
44738,eae49faf,9,9384.0,1042.6666666666667,310.0,2490.0
44739,eae63f0f,5,3270.0,654.0,120.0,1120.0
44740,eae6e188,5,6087.08,1217.416,470.4,1936.48
44741,eae7cf1a,1,2151.0,2151.0,2151.0,2151.0
44742,eae90885,1,480.0,480.0,480.0,480.0
44743,eae91ec6,30,52361.25,1745.375,0.05,7738.0
44744,eaea28be,7,8653.0,1236.142857142857,298.0,3236.0
44745,eaeaaf1a,2,465.0,232.5,195.0,270.0
44746,eaf0bb62,2,1620.0,810.0,420.0,1200.0
44747,eaf1f7fa,7,7015.0,1002.1428571428571,125.0,3688.0
44748,eaf28c9d,22,37842.8,1720.1272727272728,169.0,6566.0
44749,eaf4f458,29,33753.45,1163.9120689655172,96.0,5450.0
44750,eaf5af5e,1,42044.0,42044.0,42044.0,42044.0
44751,eaf67e3c,3,7797.0,2599.0,2052.0,2952.0
44752,eaf68e25,2,1391.6,695.8,519.4,872.2
44753,eaf697ba,1,2655.0,2655.0,2655.0,2655.0
44754,eaf85a3e,2,226.0,113.0,36.0,190.0
44755,eaf8deed,40,42809.6,1070.24,100.0,5309.0
44756,eaf9c160,2,2.0,1.0,0.36,1.64
44757,eafd46f3,31,30837.800000000003,994.767741935484,135.58,3612.0
44758,eafd47f4,28,44539.0,1590.6785714285713,140.0,33690.0
44759,eafd500a,20,21778.0,1088.9,394.0,1894.0
44760,eb0117c3,3,3743.0,1247.6666666666667,680.0,1683.0
44761,eb024f20,1,1220.0,1220.0,1220.0,1220.0
44762,eb02eec2,2,12689.0,6344.5,1672.0,11017.0
44763,eb0540cc,6,17400.0,2900.0,128.0,5983.62
44764,eb057b13,75,114749.0,1529.9866666666667,0.17,7768.0
44765,eb0698b3,4,1045.0,261.25,210.0,340.0
44766,eb088346,13,14403.04,1107.926153846154,179.0,2886.0
44767,eb096d91,15,10445.0,696.3333333333334,190.0,1260.0
44768,eb0a58df,36,91374.2,2538.172222222222,8.0,30000.0
44769,eb0b2f0b,16,5662.0,353.875,22.0,2600.0
44770,eb0cc27b,1,1950.0,1950.0,1950.0,1950.0
44771,eb0ce9e8,4,3190.0,797.5,300.0,1540.0
44772,eb103e03,1,570.0,570.0,570.0,570.0
44773,eb12223c,1,24180.0,24180.0,24180.0,24180.0
44774,eb122e45,3,1438.0,479.3333333333333,340.0,600.0
44775,eb1232d3,2,170.0,85.0,62.63,107.37
44776,eb13acfa,1,320.0,320.0,320.0,320.0
44777,eb14da4f,25,17377.2,695.0880000000001,230.0,1980.0
44778,eb160c12,6,5273.0,878.8333333333334,239.0,1495.0
44779,eb16f5de,1,1450.0,1450.0,1450.0,1450.0
44780,eb1d44c7,22,30279.4,1376.3363636363638,115.0,4600.0
44781,eb1e2dc2,27,23422.5,867.5,270.0,1530.0
44782,eb1fa9ec,4,4961.0,1240.25,160.0,3743.0
44783,eb224dc8,6,3240.0,540.0,280.0,870.0
44784,eb23e717,1,10239.0,10239.0,10239.0,10239.0
44785,eb2728c4,12,13692.0,1141.0,90.09,2580.0
44786,eb28913e,3,5235.0,1745.0,320.0,3645.0
44787,eb28cf5b,24,68697.0,2862.375,156.68,15651.0
44788,eb2964e0,6,5970.0,995.0,350.0,2480.0
44789,eb2a26e9,3,392.0,130.66666666666666,51.0,254.0
44790,eb2bc824,4,2270.0,567.5,310.0,850.0
44791,eb2d6986,6,9434.4,1572.3999999999999,196.0,3600.0
44792,eb2da513,7,11005.0,1572.142857142857,948.32,2458.61
44793,eb2ec682,6,2593.0,432.1666666666667,195.0,702.0
44794,eb2eeb23,2,1265.0,632.5,320.0,945.0
44795,eb2fdc82,5,3520.0,704.0,320.0,1520.0
44796,eb2fff0b,2,5000.0,2500.0,1100.0,3900.0
44797,eb303d8b,8,3053.0,381.625,40.48,1060.0
44798,eb316503,4,8266.0,2066.5,208.0,3999.0
44799,eb31d1dc,7,5645.0,806.4285714285714,350.0,1520.0
44800,eb3212c3,1,310.0,310.0,310.0,310.0
44801,eb326124,22,32969.0,1498.590909090909,35.0,10796.0
44802,eb346038,2,2996.0,1498.0,998.0,1998.0
44803,eb3a36b7,2,860.0,430.0,240.0,620.0
44804,eb3aabfa,12,25667.299999999992,2138.941666666666,200.0,7579.81
44805,eb3ac1d1,12,27185.0,2265.4166666666665,300.0,13275.0
44806,eb3ad8bd,20,38116.0,1905.8,218.0,3852.0
44807,eb3b9efe,6,4485.0,747.5,270.0,1080.0
44808,eb3c249e,3,10768.0,3589.3333333333335,501.0,9595.0
44809,eb3ca1eb,2,641.0,320.5,275.0,366.0
44810,eb3ff68b,17,12210.0,718.2352941176471,310.41,1080.0
44811,eb40291e,1,925.0,925.0,925.0,925.0
44812,eb403d25,3,5059.0,1686.3333333333333,830.0,2550.0
44813,eb420bd6,4,8018.7,2004.675,1361.7,2682.0
44814,eb435983,1,1778.0,1778.0,1778.0,1778.0
44815,eb454358,3,1118.0,372.6666666666667,319.0,479.0
44816,eb468757,1,8082.0,8082.0,8082.0,8082.0
44817,eb46cc3c,1,850.0,850.0,850.0,850.0
44818,eb484dcd,10,5725.0,572.5,280.0,1190.0
44819,eb49b680,3,1548.4,516.1333333333333,171.5,931.0
44820,eb4ccaf3,7,4369.5,624.2142857142857,184.5,1152.0
44821,eb4d60a5,1,235.0,235.0,235.0,235.0
44822,eb4ebe5a,12,4810.0,400.8333333333333,100.0,810.0
44823,eb501410,1,8192.0,8192.0,8192.0,8192.0
44824,eb51da06,1,620.0,620.0,620.0,620.0
44825,eb539b41,8,5470.0,683.75,320.0,1080.0
44826,eb555c23,77,117671.3,1528.1987012987013,5.19,17507.0
44827,eb59aedd,2,1710.0,855.0,830.0,880.0
44828,eb5b7ba0,2,920.0,460.0,330.0,590.0
44829,eb5f531a,4,9805.0,2451.25,1796.0,3597.0
44830,eb5f5da3,6,10602.96,1767.1599999999999,644.0,2592.0
44831,eb60476b,4,6270.1,1567.525,300.0,2672.1
44832,eb60b414,3,2246.0,748.6666666666666,345.0,1095.0
44833,eb60e6a5,2,910.0,455.0,290.0,620.0
44834,eb622b1c,8,12946.0,1618.25,407.0,4725.0
44835,eb64a392,2,40783.0,20391.5,19375.0,21408.0
44836,eb67455c,6,2142.0,357.0,100.0,680.0
44837,eb678a17,2,9680.0,4840.0,320.0,9360.0
44838,eb67c4da,2,700.0,350.0,280.0,420.0
44839,eb68f71e,22,62113.49999999999,2823.3409090909086,3.0,14178.0
44840,eb692e9a,4,4917.0,1229.25,190.0,3132.0
44841,eb698d40,5,3893.0,778.6,200.0,2928.0
44842,eb6a27bd,1,160.0,160.0,160.0,160.0
44843,eb6af673,2,960.0,480.0,320.0,640.0
44844,eb6cbf19,1,490.0,490.0,490.0,490.0
44845,eb6ce7f0,37,35007.6,946.1513513513513,64.14,4029.31
44846,eb6f9aa5,2,10688.0,5344.0,4392.0,6296.0
44847,eb7012d0,12,13432.0,1119.3333333333333,190.0,2024.0
44848,eb702019,1,957.6,957.6,957.6,957.6
44849,eb71daa4,11,5170.0,470.0,100.0,950.0
44850,eb74303c,6,9423.0,1570.5,50.0,3988.0
44851,eb76907e,1,320.0,320.0,320.0,320.0
44852,eb76db9a,2,823.2,411.6,391.69,431.51
44853,eb791f6e,1,31140.0,31140.0,31140.0,31140.0
44854,eb79a1c3,3,1130.0,376.6666666666667,300.0,500.0
44855,eb79ff72,18,34713.9,1928.5500000000002,83.0,8998.0
44856,eb7a78a6,3,1283.0,427.6666666666667,225.0,560.0
44857,eb7d2e5b,8,5810.0,726.25,300.0,1370.0
44858,eb7d430a,2,3483.0,1741.5,299.0,3184.0
44859,eb7f75d6,21,39964.0,1903.047619047619,52.0,7402.0
44860,eb802432,1,2142.0,2142.0,2142.0,2142.0
44861,eb85e6fa,8,17352.0,2169.0,280.0,5537.0
44862,eb87dbf2,26,26824.1,1031.6961538461537,171.0,2412.0
44863,eb8a2026,19,33652.8,1771.2,38.0,7984.0
44864,eb8bec36,5,5493.0,1098.6,952.84,1274.76
44865,eb8da86e,21,29384.0,1399.2380952380952,15.0,15705.0
44866,eb8e0da7,1,420.0,420.0,420.0,420.0
44867,eb9099c6,434,440280.61999999994,1014.4714746543777,1.0,8442.0
44868,eb9180e4,7,2688.0,384.0,58.0,1170.0
44869,eb91b968,4,6948.0,1737.0,1512.0,2052.0
44870,eb923f24,12,19173.0,1597.75,185.0,2880.0
44871,eb932250,2,3120.0,1560.0,936.0,2184.0
44872,eb94b0ad,3,3660.0,1220.0,180.0,2500.0
44873,eb96171e,1,3380.0,3380.0,3380.0,3380.0
44874,eb96b6fb,2,2806.0,1403.0,1326.0,1480.0
44875,eb989870,1,850.0,850.0,850.0,850.0
44876,eb98ae7d,9,10674.0,1186.0,190.0,5680.0
44877,eb99116e,10,3930.0,393.0,85.0,680.0
44878,eb9c661a,6,3100.0,516.6666666666666,321.84,652.88
44879,eb9d0fb0,3,3264.0,1088.0,918.0,1343.0
44880,eb9ddd12,1,1088.0,1088.0,1088.0,1088.0
44881,eba3e2d9,4,3815.0,953.75,560.0,1280.0
44882,eba7c59a,1,270.0,270.0,270.0,270.0
44883,eba8fafe,13,18848.9,1449.9153846153847,196.2,2780.0
44884,ebad4501,3,2690.0,896.6666666666666,830.0,980.0
44885,ebae3568,1,320.0,320.0,320.0,320.0
44886,ebae628b,1,1919.0,1919.0,1919.0,1919.0
44887,ebaf5a2f,1,580.0,580.0,580.0,580.0
44888,ebb15d9a,1,698.0,698.0,698.0,698.0
44889,ebb259bc,3,4274.0,1424.6666666666667,504.0,2250.0
44890,ebb41340,3,17519.0,5839.666666666667,2429.0,10552.0
44891,ebb4288c,23,25624.28,1114.0991304347826,176.4,2699.0
44892,ebb54399,11,21278.0,1934.3636363636363,199.0,5512.0
44893,ebb8b0c1,1,760.0,760.0,760.0,760.0
44894,ebbb4344,76,65901.0,867.1184210526316,198.0,3115.46
44895,ebbb4eea,10,17410.0,1741.0,38.0,8242.0
44896,ebbef314,2,8694.0,4347.0,2592.0,6102.0
44897,ebbf92b0,8,3210.0,401.25,250.0,550.0
44898,ebc0a670,16,15383.0,961.4375,255.0,3800.0
44899,ebc0bc0e,2,7704.0,3852.0,1692.0,6012.0
44900,ebc194eb,3,1370.0,456.6666666666667,300.0,550.0
44901,ebc2758f,11,27396.0,2490.5454545454545,162.0,15815.0
44902,ebc2a4db,2,1385.0,692.5,629.0,756.0
44903,ebc534cc,1,967.0,967.0,967.0,967.0
44904,ebc66909,26,20841.000000000004,801.5769230769232,16.71,7740.0
44905,ebc8cfff,12,4974.0,414.5,180.0,1139.0
44906,ebc8fdd0,3,1240.0,413.3333333333333,250.0,590.0
44907,ebc97806,2,2736.0,1368.0,186.0,2550.0
44908,ebcac8ab,1,520.0,520.0,520.0,520.0
44909,ebcb022a,1,6361.0,6361.0,6361.0,6361.0
44910,ebcb39de,8,12576.0,1572.0,759.63,2895.17
44911,ebcbb9ed,16,12517.0,782.3125,200.0,1220.0
44912,ebcfd716,5,2350.0,470.0,200.0,930.0
44913,ebcfdc0f,31,40936.8,1320.5419354838712,67.0,8296.0
44914,ebcfe674,1,130.0,130.0,130.0,130.0
44915,ebd1fe84,2,1954.0,977.0,744.0,1210.0
44916,ebd2f66c,39,31442.0,806.2051282051282,25.71,2970.0
44917,ebd36af2,1,6104.7,6104.7,6104.7,6104.7
44918,ebd40212,3,4128.0,1376.0,780.0,2338.0
44919,ebd4903f,5,1325.0,265.0,195.0,390.0
44920,ebd4ee69,7,6189.4,884.1999999999999,274.4,2760.0
44921,ebd61c90,1,928.0,928.0,928.0,928.0
44922,ebd85fa5,3,6500.0,2166.6666666666665,1230.89,4002.0
44923,ebd87987,2,37879.0,18939.5,799.0,37080.0
44924,ebd88e83,4,1760.0,440.0,130.0,780.0
44925,ebdc7317,3,2790.4,930.1333333333333,270.0,1670.25
44926,ebdcd003,2,708.3,354.15,224.1,484.2
44927,ebdd8d9d,4,3170.0,792.5,450.0,1380.0
44928,ebde5db6,21,11570.0,550.952380952381,280.0,1120.0
44929,ebde8386,1,430.0,430.0,430.0,430.0
44930,ebdf6583,44,65434.600000000006,1487.15,108.0,5525.96
44931,ebdf6aef,19,6226.5,327.7105263157895,30.0,880.0
44932,ebe8d05a,3,6400.0,2133.3333333333335,1080.0,3800.0
44933,ebe9651c,4,1240.0,310.0,40.0,560.0
44934,ebea45f6,6,12471.0,2078.5,1300.0,3401.0
44935,ebeb3bb0,2,590.0,295.0,270.0,320.0
44936,ebeb90eb,7,2988.0,426.85714285714283,72.0,2290.0
44937,ebecca1c,3,5016.0,1672.0,180.0,4576.0
44938,ebee39b3,13,12150.0,934.6153846153846,190.0,1280.0
44939,ebee5296,4,4023.0,1005.75,429.0,1398.0
44940,ebef975c,5,3730.0,746.0,320.0,980.0
44941,ebf15af4,2,1145.0,572.5,505.0,640.0
44942,ebf1e078,14,20523.0,1465.9285714285713,171.0,7800.0
44943,ebf38068,1,2446.0,2446.0,2446.0,2446.0
44944,ebf4f6f0,2,3582.0,1791.0,1520.0,2062.0
44945,ebf547ba,12,8255.0,687.9166666666666,145.0,2180.0
44946,ebf6ef70,3,5968.0,1989.3333333333333,1556.0,2345.0
44947,ebf83f3b,19,28986.0,1525.578947368421,240.0,2448.0
44948,ebfc0de0,35,6866.000000000001,196.1714285714286,35.06,467.46
44949,ebfcc687,2,1936.0,968.0,340.0,1596.0
44950,ebfd14c5,6,3110.0,518.3333333333334,340.0,840.0
44951,ebfd4550,4,2278.8,569.7,249.85,1038.8
44952,ebfdd2f2,2,3363.0,1681.5,504.0,2859.0
44953,ebfe1e77,31,21096.2,680.5225806451613,94.23,3592.0
44954,ebffa334,3,6602.0,2200.6666666666665,320.0,5132.0
44955,ebfff9d0,4,4361.0,1090.25,258.0,2682.0
44956,ec00f017,39,65494.2,1679.3384615384614,90.0,9392.0
44957,ec01007a,22,47429.600000000006,2155.890909090909,88.0,5112.0
44958,ec037137,12,11211.0,934.25,339.04,1720.0
44959,ec03b04e,2,1901.2,950.6,392.0,1509.2
44960,ec044d43,11,11564.34,1051.3036363636363,5.65,2433.34
44961,ec04b596,1,1829.0,1829.0,1829.0,1829.0
44962,ec051abb,1,1199.0,1199.0,1199.0,1199.0
44963,ec0578ff,1,15210.0,15210.0,15210.0,15210.0
44964,ec064665,2,2090.0,1045.0,850.0,1240.0
44965,ec06e81a,1,1900.0,1900.0,1900.0,1900.0
44966,ec07222f,2,1787.0,893.5,787.0,1000.0
44967,ec081904,4,2934.2,733.55,468.0,1096.2
44968,ec096ea4,12,28437.0,2369.75,150.0,8704.0
44969,ec0b1408,3,2325.0,775.0,385.0,1050.0
44970,ec0c91f5,4,380.0,95.0,18.41,292.71
44971,ec0e9df7,2,558.0,279.0,229.0,329.0
44972,ec112a77,1,16840.0,16840.0,16840.0,16840.0
44973,ec12154a,13,9237.0,710.5384615384615,300.0,1098.0
44974,ec12bdae,1,1240.0,1240.0,1240.0,1240.0
44975,ec12fbb3,1,270.0,270.0,270.0,270.0
44976,ec15083d,5,4130.0,826.0,695.0,1080.0
44977,ec15f500,3,1484.1,494.7,180.0,989.1
44978,ec18eae4,1,1520.0,1520.0,1520.0,1520.0
44979,ec19f101,1,185.0,185.0,185.0,185.0
44980,ec1a5f48,3,1979.0,659.6666666666666,150.0,1382.0
44981,ec1cda7c,7,7203.2,1029.0285714285715,288.0,2533.0
44982,ec1d9e34,8,3415.0,426.875,250.0,880.0
44983,ec1def17,5,1375.0,275.0,160.0,460.0
44984,ec1e8b6b,11,5448.0,495.27272727272725,298.0,990.0
44985,ec201213,2,6180.0,3090.0,833.0,5347.0
44986,ec212ecd,1,1791.0,1791.0,1791.0,1791.0
44987,ec21b2a8,7,24819.0,3545.5714285714284,330.0,7633.0
44988,ec221882,3,1400.0,466.6666666666667,310.0,570.0
44989,ec23086b,1,4460.0,4460.0,4460.0,4460.0
44990,ec237498,1,1499.0,1499.0,1499.0,1499.0
44991,ec246142,1,5646.0,5646.0,5646.0,5646.0
44992,ec24b171,17,7016.0,412.70588235294116,125.0,1990.0
44993,ec26018c,8,8116.0,1014.5,100.0,5257.0
44994,ec29757e,4,2290.0,572.5,100.0,1157.16
44995,ec29e19a,10,3485.0,348.5,130.0,630.0
44996,ec2a7191,16,13530.0,845.625,4.71,3000.0
44997,ec2d4d68,1,895.0,895.0,895.0,895.0
44998,ec2f9f80,20,24018.999999999996,1200.9499999999998,73.22,2680.0
44999,ec2ff46b,1,4200.0,4200.0,4200.0,4200.0
45000,ec31acdb,6,654.7,109.11666666666667,30.0,250.2
45001,ec3337c8,1,2280.0,2280.0,2280.0,2280.0
45002,ec347956,1,2061.0,2061.0,2061.0,2061.0
45003,ec381056,1,610.0,610.0,610.0,610.0
45004,ec38872b,6,7621.5,1270.25,403.0,3380.0
45005,ec38e71d,3,1280.0,426.6666666666667,320.0,640.0
45006,ec396c24,12,20081.1,1673.425,200.0,3006.0
45007,ec39861d,19,26857.0,1413.5263157894738,53.0,6980.0
45008,ec3ba056,41,53574.0,1306.6829268292684,180.0,9000.0
45009,ec3bacef,2,560.0,280.0,160.0,400.0
45010,ec3ccebd,12,14326.0,1193.8333333333333,250.0,3951.0
45011,ec3e74f7,2,1117.0,558.5,479.0,638.0
45012,ec41dd62,6,2412.7,402.1166666666666,83.3,621.0
45013,ec467042,25,31906.0,1276.24,29.0,3492.0
45014,ec46a19b,4,3750.0,937.5,320.0,1300.0
45015,ec48f5f8,1,350.0,350.0,350.0,350.0
45016,ec4b78cc,1,1062.0,1062.0,1062.0,1062.0
45017,ec4c1e3f,7,15686.9,2240.985714285714,600.0,4965.0
45018,ec4c5513,2,3778.0,1889.0,1794.0,1984.0
45019,ec4c9076,11,29514.000000000004,2683.0909090909095,649.0,4708.26
45020,ec4e57c0,1,1173.0,1173.0,1173.0,1173.0
45021,ec4ed877,1,618.0,618.0,618.0,618.0
45022,ec50ef03,1,3400.0,3400.0,3400.0,3400.0
45023,ec50f0f5,2,2768.0,1384.0,1344.0,1424.0
45024,ec511c3a,6,3054.0,509.0,86.0,1169.0
45025,ec515296,53,114229.39999999995,2155.2716981132066,34.74,6597.0
45026,ec51bc4d,21,17880.0,851.4285714285714,170.0,3388.0
45027,ec541aa9,1,8246.0,8246.0,8246.0,8246.0
45028,ec54cd33,2,828.0,414.0,228.0,600.0
45029,ec570cd1,3,7982.0,2660.6666666666665,1790.0,3861.0
45030,ec576b1f,2,650.0,325.0,320.0,330.0
45031,ec5e0ce0,11,7605.0,691.3636363636364,320.0,1220.0
45032,ec5f71c1,5,4643.0,928.6,460.0,1800.0
45033,ec5fd339,1,320.0,320.0,320.0,320.0
45034,ec5fe56f,1,11088.0,11088.0,11088.0,11088.0
45035,ec608200,24,40821.3,1700.8875,502.2,5300.0
45036,ec631aeb,1,585.0,585.0,585.0,585.0
45037,ec64b7a9,5,1448.0,289.6,232.0,412.0
45038,ec65a353,2,1680.0,840.0,560.0,1120.0
45039,ec666a4e,3,5014.8,1671.6000000000001,139.0,3072.6
45040,ec666b7b,3,743.0,247.66666666666666,178.0,325.0
45041,ec6d147a,2,120.0,60.0,60.0,60.0
45042,ec6d4ebe,3,1060.0,353.3333333333333,230.0,450.0
45043,ec6d9d94,39,56737.2,1454.8,13.0,4480.0
45044,ec6e349b,1,1813.0,1813.0,1813.0,1813.0
45045,ec6e4f40,2,840.0,420.0,270.0,570.0
45046,ec6ec980,10,33994.4,3399.44,1349.0,12279.4
45047,ec6fd535,3,1150.0,383.3333333333333,320.0,510.0
45048,ec71497a,4,3129.0,782.25,432.0,995.0
45049,ec71528f,1,840.0,840.0,840.0,840.0
45050,ec716d4b,6,4784.0,797.3333333333334,68.0,3388.0
45051,ec724aa8,21,13410.0,638.5714285714286,198.0,2150.0
45052,ec75c560,9,8693.0,965.8888888888889,329.0,3920.0
45053,ec760a19,19,146436.19999999998,7707.168421052631,20.0,35308.0
45054,ec77cc57,1,221.0,221.0,221.0,221.0
45055,ec79241d,5,6230.0,1246.0,566.0,2398.0
45056,ec7a4247,2,10.0,5.0,2.2,7.8
45057,ec7a96ec,13,19746.0,1518.923076923077,80.0,2943.0
45058,ec7c43e8,3,3440.0,1146.6666666666667,680.0,1580.0
45059,ec7c969c,11,5508.0,500.72727272727275,100.0,1280.0
45060,ec7e4af8,2,2180.0,1090.0,500.0,1680.0
45061,ec805c4b,2,1160.0,580.0,570.0,590.0
45062,ec82ba46,1,540.0,540.0,540.0,540.0
45063,ec859245,5,3260.0,652.0,350.0,950.0
45064,ec86979a,1,439.0,439.0,439.0,439.0
45065,ec88d364,3,3680.0,1226.6666666666667,590.0,1700.0
45066,ec88d99c,2,630.0,315.0,310.0,320.0
45067,ec8a3fa1,11,23646.999999999996,2149.7272727272725,646.8,3645.91
45068,ec8cdf93,1,1541.0,1541.0,1541.0,1541.0
45069,ec8d07d2,1,3079.0,3079.0,3079.0,3079.0
45070,ec8e5a5e,9,10906.36,1211.8177777777778,375.48,3580.0
45071,ec8fbd61,1,245.0,245.0,245.0,245.0
45072,ec900655,1,515.0,515.0,515.0,515.0
45073,ec907f24,1,620.0,620.0,620.0,620.0
45074,ec90da65,8,11893.6,1486.7,287.96,2000.0
45075,ec914c8b,7,2030.0,290.0,220.0,380.0
45076,ec91e14b,5,5085.0,1017.0,90.0,3346.0
45077,ec93273b,1,480.0,480.0,480.0,480.0
45078,ec93a722,2,1360.0,680.0,605.0,755.0
45079,ec9427c7,5,18326.4,3665.28,3137.4,4500.0
45080,ec9758af,2,1110.0,555.0,430.0,680.0
45081,ec984657,9,2635.0,292.77777777777777,205.0,385.0
45082,ec98c740,2,3750.0,1875.0,1630.0,2120.0
45083,ec9bfedd,11,19755.0,1795.909090909091,476.0,6000.0
45084,ec9ca036,4,1711.0,427.75,134.25,830.0
45085,ec9e3569,1,850.0,850.0,850.0,850.0
45086,eca0d36b,2,900.0,450.0,421.0,479.0
45087,eca0f545,6,10829.0,1804.8333333333333,745.0,3588.0
45088,eca30475,7,6830.0,975.7142857142857,280.0,1950.0
45089,eca57311,1,1096.0,1096.0,1096.0,1096.0
45090,eca62213,39,72991.0,1871.5641025641025,128.0,7911.0
45091,eca62c4b,2,455.0,227.5,210.0,245.0
45092,eca801ca,3,5573.0,1857.6666666666667,639.0,3582.0
45093,ecaac42b,4,10357.0,2589.25,1791.0,3110.0
45094,ecaca825,1,4005.0,4005.0,4005.0,4005.0
45095,ecad7e41,1,9690.0,9690.0,9690.0,9690.0
45096,ecaf66ea,1,79.0,79.0,79.0,79.0
45097,ecb021ce,8,3695.0,461.875,240.0,695.0
45098,ecb0fc01,1,650.0,650.0,650.0,650.0
45099,ecb12167,2,1200.0,600.0,520.0,680.0
